
 403, 32
 404, 33
 405, 35
 406, 36
 407, 37
 408, 36
 409, 36
 410, 34
 411, 37
 412, 38
 413, 37
 414, 37
 415, 37
 416, 37
 417, 36
 418, 36
 419, 36
 420, 36
 421, 36
 422, 37
 423, 37
 424, 37
 425, 37
 426, 37
 427, 36
 428, 34
 429, 34
 430, 35
 431, 36
 432, 36
 433, 36
 434, 36
 435, 36
 436, 37
 437, 36
 438, 37
 439, 38
 440, 39
 441, 39
 442, 40
 443, 40
 444, 43
 445, 43
 446, 45
 447, 47
 448, 50
 449, 49
 450, 51
 451, 52
 452, 52
 453, 53
 454, 52
 455, 53
 456, 56
 457, 57
 458, 59
 459, 59
 460, 59
 461, 60
 462, 61
 463, 64
 464, 65
 465, 65
 466, 66
 467, 67
 468, 68
 469, 69
 470, 68
 471, 67
 472, 63
 473, 63
 474, 60
 475, 59
 476, 57
 477, 55
 478, 54
 479, 51
 480, 49
 481, 48
 482, 45
 483, 42
 484, 41
 485, 33
 486, 34
 487, 32
 488, 30
 489, 29
 490, 29
 491, 28
 492, 28
 493, 27
 494, 27
 495, 27
 496, 25
 497, 26
 498, 25
 499, 25
 500, 25
 501, 25
 502, 26
 503, 26
 504, 26
 505, 27
 506, 26
 507, 27
 508, 28
 509, 28
 510, 29
 511, 28
 512, 26
 513, 27
 514, 25
 515, 26
 516, 28
 517, 26
 518, 26
 519, 26
 520, 24
 521, 25
 522, 24
 523, 23
 524, 24
 525, 22
 526, 23
 527, 21
 528, 22
 529, 22
 530, 22
 531, 23
 532, 24
 533, 23
 534, 25
 535, 24
 536, 26
 537, 25
 538, 29
 539, 29
 540, 31
 541, 30
 542, 32
 543, 34
 544, 35
 545, 36
 546, 38
 547, 39
 548, 39
 549, 38
 550, 39
 551, 37
 552, 37
 553, 37
 554, 37
 555, 36
 556, 33
 557, 34
 558, 32
 559, 26
 560, 25
 561, 24
 562, 22
 563, 21
 564, 20
 565, 19
 566, 18
 567, 15
 568, 14
 569, 13
 570, 14
 571, 13
 572, 13
 573, 14
 574, 15
 575, 14
 576, 16
 577, 17
 578, 19
 579, 22
 580, 24
 581, 26
 582, 27
 583, 29
 584, 32
 585, 33
 586, 34
 587, 36
 588, 38
 589, 39
 590, 38
 591, 40
 592, 41
 593, 41
 594, 41
 595, 42
 596, 43
 597, 45
 598, 46
 599, 47
 600, 50
 601, 50
 602, 48
 603, 49
 604, 47
 605, 48
 606, 47
 607, 48
 608, 47
 609, 45
 610, 45
 611, 44
 612, 41
 613, 39
 614, 37
 615, 37
 616, 34
 617, 32
 618, 32
 619, 32
 620, 32
 621, 29
 622, 29
 623, 27
 624, 26
 625, 26
 626, 24
 627, 23
 628, 22
 629, 20
 630, 21
 631, 20
 632, 21
 633, 19
 634, 21
 635, 20
 636, 15
 637, 8
 638, 2
 639, 1
 640, 1
